"assembly"	"sample"	"design"	"raw total sequences"	"filtered sequences"	"sequences"	"is sorted"	"1st fragments"	"last fragments"	"reads mapped"	"reads mapped and paired"	"reads unmapped"	"reads properly paired"	"reads paired"	"reads duplicated"	"reads MQ0"	"reads QC failed"	"non-primary alignments"	"supplementary alignments"	"total length"	"total first fragment length"	"total last fragment length"	"bases mapped"	"bases mapped (cigar)"	"bases trimmed"	"bases duplicated"	"mismatches"	"error rate"	"average length"	"average first fragment length"	"average last fragment length"	"maximum length"	"maximum first fragment length"	"maximum last fragment length"	"average quality"	"insert size average"	"insert size standard deviation"	"inward oriented pairs"	"outward oriented pairs"	"pairs with other orientation"	"pairs on different chromosomes"	"percentage of properly paired reads (%)"
"hg38"	"HG00446"	"1kGP WGS
long-read"	4643436	0	4643436	1	4643436	0	4343343	0	300093	0	0	0	12151	0	1273232	805227	69113960000	69113960000	0	67301940000	66379420000	0	0	4802472000	0.07234881	14884	14884	0	721442	721442	0	255	0	0	0	0	0	0	0
"hg38"	"HG00449"	"1kGP WGS
long-read"	3090225	0	3090225	1	3090225	0	2906736	0	183489	0	0	0	6722	0	863163	372305	57157040000	57157040000	0	55745560000	54904410000	0	0	3861313000	0.07032792	18496	18496	0	1047053	1047053	0	255	0	0	0	0	0	0	0
"hg38"	"HG00452"	"1kGP WGS
long-read"	2450534	0	2450534	1	2450534	0	2274872	0	175662	0	0	0	5344	0	671469	379921	51600720000	51600720000	0	50228700000	49506920000	0	0	3806776000	0.07689382	21057	21057	0	790193	790193	0	255	0	0	0	0	0	0	0
"hg38"	"HG00464"	"1kGP WGS
long-read"	8626749	0	8626749	1	8626749	0	8106676	0	520073	0	0	0	25468	0	2381920	1749156	99127590000	99127590000	0	96194570000	94635140000	0	0	7771473000	0.08212038	11491	11491	0	750651	750651	0	255	0	0	0	0	0	0	0
"hg38"	"HG00472"	"1kGP WGS
long-read"	6251401	0	6251401	1	6251401	0	5919717	0	331684	0	0	0	16656	0	2094691	1038705	108399700000	108399700000	0	105786300000	104491800000	0	0	7497051000	0.07174774	17340	17340	0	1236186	1236186	0	255	0	0	0	0	0	0	0
"hg38"	"HG00475"	"1kGP WGS
long-read"	3316929	0	3316929	1	3316929	0	3081329	0	235600	0	0	0	12766	0	904147	514688	36368240000	36368240000	0	35396760000	34966130000	0	0	2372260000	0.06784452	10964	10964	0	619703	619703	0	255	0	0	0	0	0	0	0
"hg38"	"HG00479"	"1kGP WGS
long-read"	5878452	0	5878452	1	5878452	0	5552509	0	325943	0	0	0	13562	0	1658270	796123	101510400000	101510400000	0	99184640000	97777650000	0	0	7007060000	0.07166321	17268	17268	0	1032118	1032118	0	255	0	0	0	0	0	0	0
"hg38"	"HG00513"	"1kGP WGS
long-read"	4128125	0	4128125	1	4128125	0	3919070	0	209055	0	0	0	17900	0	1232950	787878	83594290000	83594290000	0	81768720000	80530720000	0	0	5876964000	0.07297791	20250	20250	0	1739438	1739438	0	255	0	0	0	0	0	0	0
"hg38"	"HG00530"	"1kGP WGS
long-read"	10608210	0	10608210	1	10608210	0	10056160	0	552047	0	0	0	49090	0	3192725	1345608	79046490000	79046490000	0	76970750000	76017890000	0	0	5759405000	0.0757638	7451	7451	0	659436	659436	0	255	0	0	0	0	0	0	0
"hg38"	"HG00537"	"1kGP WGS
long-read"	2870321	0	2870321	1	2870321	0	2739108	0	131213	0	0	0	5768	0	867860	387080	58130440000	58130440000	0	56653770000	55733580000	0	0	4151725000	0.07449234	20252	20252	0	603626	603626	0	255	0	0	0	0	0	0	0
"hg38"	"HG00551"	"1kGP WGS
long-read"	4547997	0	4547997	1	4547997	0	4234822	0	313175	0	0	0	11724	0	1293130	677086	66551740000	66551740000	0	64234200000	63253770000	0	0	5429445000	0.0858359	14633	14633	0	827299	827299	0	255	0	0	0	0	0	0	0
"hg38"	"HG00565"	"1kGP WGS
long-read"	3317109	0	3317109	1	3317109	0	3145841	0	171268	0	0	0	8508	0	1012314	570028	66922820000	66922820000	0	65475400000	64634890000	0	0	4561594000	0.07057479	20175	20175	0	704480	704480	0	255	0	0	0	0	0	0	0
"hg38"	"HG00566"	"1kGP WGS
long-read"	3529474	0	3529474	1	3529474	0	3366484	0	162990	0	0	0	7183	0	1073126	511127	76685330000	76685330000	0	75118230000	7.4116e+10	0	0	5058684000	0.06825361	21727	21727	0	906308	906308	0	255	0	0	0	0	0	0	0
"hg38"	"HG00583"	"1kGP WGS
long-read"	5904973	0	5904973	1	5904973	0	5580718	0	324255	0	0	0	22372	0	1782705	854227	65251250000	65251250000	0	63699670000	63024230000	0	0	4463164000	0.07081664	11050	11050	0	874479	874479	0	255	0	0	0	0	0	0	0
"hg38"	"HG00584"	"1kGP WGS
long-read"	6016087	0	6016087	1	6016087	0	5656804	0	359283	0	0	0	21390	0	1671305	935477	62581400000	62581400000	0	60680920000	59829950000	0	0	4747806000	0.07935501	10402	10402	0	592457	592457	0	255	0	0	0	0	0	0	0
"hg38"	"HG00589"	"1kGP WGS
long-read"	3462457	0	3462457	1	3462457	0	3260352	0	202105	0	0	0	10736	0	1110292	835253	54713170000	54713170000	0	53288410000	52465550000	0	0	3912604000	0.07457474	15802	15802	0	602622	602622	0	255	0	0	0	0	0	0	0
"hg38"	"HG00596"	"1kGP WGS
long-read"	7212029	0	7212029	1	7212029	0	6882211	0	329818	0	0	0	28472	0	2038409	767323	76084120000	76084120000	0	74588820000	73818310000	0	0	5619003000	0.07611936	10550	10550	0	476368	476368	0	255	0	0	0	0	0	0	0
"hg38"	"HG00607"	"1kGP WGS
long-read"	8521289	0	8521289	1	8521289	0	8031237	0	490052	0	0	0	45637	0	2690608	1226752	65900250000	65900250000	0	64117810000	63308530000	0	0	4494848000	0.07099909	7734	7734	0	762439	762439	0	255	0	0	0	0	0	0	0
"hg38"	"HG00608"	"1kGP WGS
long-read"	2216348	0	2216348	1	2216348	0	2117371	0	98977	0	0	0	6044	0	647332	381653	36588640000	36588640000	0	35625570000	35082110000	0	0	2656702000	0.07572811	16509	16509	0	449787	449787	0	255	0	0	0	0	0	0	0
"hg38"	"HG00610"	"1kGP WGS
long-read"	3831405	0	3831405	1	3831405	0	3625912	0	205493	0	0	0	17258	0	1206483	487533	43419290000	43419290000	0	42336580000	41792660000	0	0	2873757000	0.06876225	11332	11332	0	439320	439320	0	255	0	0	0	0	0	0	0
"hg38"	"HG00619"	"1kGP WGS
long-read"	4217200	0	4217200	1	4217200	0	3988098	0	229102	0	0	0	8003	0	1352329	613332	88407510000	88407510000	0	86503800000	85476880000	0	0	5730286000	0.06703902	20964	20964	0	1138965	1138965	0	255	0	0	0	0	0	0	0
"hg38"	"HG00622"	"1kGP WGS
long-read"	4526539	0	4526539	1	4526539	0	4274099	0	252440	0	0	0	15398	0	1293848	545468	54692050000	54692050000	0	53145880000	52417530000	0	0	3725244000	0.07106867	12083	12083	0	561833	561833	0	255	0	0	0	0	0	0	0
"hg38"	"HG00626"	"1kGP WGS
long-read"	2099827	0	2099827	1	2099827	0	1999275	0	100552	0	0	0	3580	0	585421	244274	40918210000	40918210000	0	40022670000	39497710000	0	0	2796455000	0.07080045	19486	19486	0	780940	780940	0	255	0	0	0	0	0	0	0
"hg38"	"HG00632"	"1kGP WGS
long-read"	2746997	0	2746997	1	2746997	0	2529161	0	217836	0	0	0	4132	0	776794	480900	56391580000	56391580000	0	54935450000	54183590000	0	0	3988400000	0.07360901	20528	20528	0	1345986	1345986	0	255	0	0	0	0	0	0	0
"hg38"	"HG00634"	"1kGP WGS
long-read"	7012165	0	7012165	1	7012165	0	6598958	0	413207	0	0	0	28693	0	2253753	826575	61695920000	61695920000	0	59890160000	59200600000	0	0	4158714000	0.07024784	8798	8798	0	604131	604131	0	255	0	0	0	0	0	0	0
"hg38"	"HG00637"	"1kGP WGS
long-read"	8657132	0	8657132	1	8657132	0	8230282	0	426850	0	0	0	30243	0	2723410	1579044	94397550000	94397550000	0	91950350000	90621100000	0	0	6109704000	0.06742033	10904	10904	0	778147	778147	0	255	0	0	0	0	0	0	0
"hg38"	"HG00641"	"1kGP WGS
long-read"	2794544	0	2794544	1	2794544	0	2650975	0	143569	0	0	0	6148	0	708368	442696	54015700000	54015700000	0	53105200000	52550760000	0	0	3365800000	0.06404855	19329	19329	0	757537	757537	0	255	0	0	0	0	0	0	0
"hg38"	"HG00650"	"1kGP WGS
long-read"	5871929	0	5871929	1	5871929	0	5538553	0	333376	0	0	0	18947	0	1810623	1056963	69080550000	69080550000	0	67154020000	66241560000	0	0	4888702000	0.07380113	11765	11765	0	1413250	1413250	0	255	0	0	0	0	0	0	0
"hg38"	"HG00651"	"1kGP WGS
long-read"	2138954	0	2138954	1	2138954	0	1996999	0	141955	0	0	0	4448	0	618977	318313	46679450000	46679450000	0	45799020000	45410070000	0	0	2993105000	0.0659128	21823	21823	0	644680	644680	0	255	0	0	0	0	0	0	0
"hg38"	"HG00657"	"1kGP WGS
long-read"	3119085	0	3119085	1	3119085	0	2924172	0	194913	0	0	0	6940	0	861073	536333	61876070000	61876070000	0	60440980000	59449050000	0	0	4122659000	0.06934776	19838	19838	0	687084	687084	0	255	0	0	0	0	0	0	0
"hg38"	"HG00684"	"1kGP WGS
long-read"	2864533	0	2864533	1	2864533	0	2702342	0	162191	0	0	0	7738	0	807800	470300	62810460000	62810460000	0	61675750000	60942370000	0	0	4170865000	0.0684395	21927	21927	0	1110717	1110717	0	255	0	0	0	0	0	0	0
"hg38"	"HG00692"	"1kGP WGS
long-read"	3074035	0	3074035	1	3074035	0	2920461	0	153574	0	0	0	6160	0	917308	493313	60130250000	60130250000	0	58586070000	57699690000	0	0	4348682000	0.0753675	19561	19561	0	636101	636101	0	255	0	0	0	0	0	0	0
"hg38"	"HG00702"	"1kGP WGS
long-read"	3228282	0	3228282	1	3228282	0	3044730	0	183552	0	0	0	6678	0	931840	502531	73788820000	73788820000	0	72304790000	71341120000	0	0	4867876000	0.06823382	22857	22857	0	674961	674961	0	255	0	0	0	0	0	0	0
"hg38"	"HG00717"	"1kGP WGS
long-read"	5331140	0	5331140	1	5331140	0	5135554	0	195586	0	0	0	12451	0	1675808	697637	81248660000	81248660000	0	79523410000	78568150000	0	0	5708054000	0.072651	15240	15240	0	804589	804589	0	255	0	0	0	0	0	0	0
"hg38"	"HG00731"	"1kGP WGS
long-read"	4080097	0	4080097	1	4080097	0	3861985	0	218112	0	0	0	12751	0	1292256	639081	44840410000	44840410000	0	43711980000	43232870000	0	0	3146077000	0.07277049	10990	10990	0	523314	523314	0	255	0	0	0	0	0	0	0
"hg38"	"HG00736"	"1kGP WGS
long-read"	4531531	0	4531531	1	4531531	0	4247521	0	284010	0	0	0	10893	0	1325129	730769	86265320000	86265320000	0	84197790000	83092250000	0	0	6142777000	0.07392719	19037	19037	0	716248	716248	0	255	0	0	0	0	0	0	0
"hg38"	"HG00737"	"1kGP WGS
long-read"	3935891	0	3935891	1	3935891	0	3690949	0	244942	0	0	0	10410	0	1178239	629390	60224680000	60224680000	0	58737520000	57963950000	0	0	3853849000	0.06648698	15301	15301	0	1156473	1156473	0	255	0	0	0	0	0	0	0
"hg38"	"HG00739"	"1kGP WGS
long-read"	6742735	0	6742735	1	6742735	0	6356291	0	386444	0	0	0	22246	0	2071163	1041117	97482820000	97482820000	0	95073460000	93818920000	0	0	6369774000	0.06789435	14457	14457	0	1443366	1443366	0	255	0	0	0	0	0	0	0
"hg38"	"HG00740"	"1kGP WGS
long-read"	3949061	0	3949061	1	3949061	0	3716351	0	232710	0	0	0	10710	0	1156860	703326	82566170000	82566170000	0	80844070000	79754570000	0	0	5499003000	0.06894907	20908	20908	0	938009	938009	0	255	0	0	0	0	0	0	0
"hg38"	"HG00759"	"1kGP WGS
long-read"	6847345	0	6847345	1	6847345	0	6441676	0	405669	0	0	0	35022	0	1972174	1109630	76441120000	76441120000	0	74703750000	73720490000	0	0	6110827000	0.08289185	11164	11164	0	717844	717844	0	255	0	0	0	0	0	0	0
"hg38"	"HG00766"	"1kGP WGS
long-read"	7510342	0	7510342	1	7510342	0	7128380	0	381962	0	0	0	28192	0	2055445	1353140	7.3929e+10	7.3929e+10	0	72367480000	71746850000	0	0	5001515000	0.06971059	9844	9844	0	953533	953533	0	255	0	0	0	0	0	0	0
"hg38"	"HG00844"	"1kGP WGS
long-read"	6094055	0	6094055	1	6094055	0	5775408	0	318647	0	0	0	28825	0	1847941	876393	65323870000	65323870000	0	63727740000	63085740000	0	0	4636737000	0.07349898	10719	10719	0	1402911	1402911	0	255	0	0	0	0	0	0	0
"hg38"	"HG00881"	"1kGP WGS
long-read"	7121347	0	7121347	1	7121347	0	6782934	0	338413	0	0	0	35595	0	2103575	1334278	48871590000	48871590000	0	47322550000	46486780000	0	0	3607523000	0.07760321	6863	6863	0	382642	382642	0	255	0	0	0	0	0	0	0
"hg38"	"HG00982"	"1kGP WGS
long-read"	4160772	0	4160772	1	4160772	0	3964204	0	196568	0	0	0	17754	0	1298247	696976	41035530000	41035530000	0	39880800000	39278840000	0	0	2916441000	0.07424967	9862	9862	0	527111	527111	0	255	0	0	0	0	0	0	0
"hg38"	"HG00983"	"1kGP WGS
long-read"	6651458	0	6651458	1	6651458	0	6303720	0	347738	0	0	0	29758	0	2037753	1349901	62490600000	62490600000	0	60577170000	59590190000	0	0	4235623000	0.07107919	9395	9395	0	1302514	1302514	0	255	0	0	0	0	0	0	0
"hg38"	"HG01028"	"1kGP WGS
long-read"	8230980	0	8230980	1	8230980	0	7779327	0	451653	0	0	0	46387	0	2992711	1626779	67763500000	67763500000	0	65439620000	64327080000	0	0	4913490000	0.07638292	8233	8233	0	736829	736829	0	255	0	0	0	0	0	0	0
"hg38"	"HG01047"	"1kGP WGS
long-read"	4820636	0	4820636	1	4820636	0	4498911	0	321725	0	0	0	10228	0	1462414	793236	90856720000	90856720000	0	88238400000	86974190000	0	0	7001626000	0.08050234	18847	18847	0	1673231	1673231	0	255	0	0	0	0	0	0	0
"hg38"	"HG01048"	"1kGP WGS
long-read"	3830113	0	3830113	1	3830113	0	3610272	0	219841	0	0	0	9449	0	1205551	635226	81936480000	81936480000	0	80081480000	79008700000	0	0	5241744000	0.06634388	21393	21393	0	1189955	1189955	0	255	0	0	0	0	0	0	0
"hg38"	"HG01054"	"1kGP WGS
long-read"	3596774	0	3596774	1	3596774	0	3405801	0	190973	0	0	0	12738	0	1149139	628974	67461120000	67461120000	0	65904450000	64813810000	0	0	4719861000	0.07282185	18756	18756	0	1117572	1117572	0	255	0	0	0	0	0	0	0
"hg38"	"HG01055"	"1kGP WGS
long-read"	4479070	0	4479070	1	4479070	0	4226943	0	252127	0	0	0	10305	0	1241976	688819	80211250000	80211250000	0	78378040000	77383880000	0	0	4906581000	0.06340571	17908	17908	0	1097544	1097544	0	255	0	0	0	0	0	0	0
"hg38"	"HG01058"	"1kGP WGS
long-read"	5259289	0	5259289	1	5259289	0	4957351	0	301938	0	0	0	16940	0	1385512	824959	63066940000	63066940000	0	61615830000	60915750000	0	0	4596202000	0.07545178	11992	11992	0	990336	990336	0	255	0	0	0	0	0	0	0
"hg38"	"HG01060"	"1kGP WGS
long-read"	5966961	0	5966961	1	5966961	0	5654894	0	312067	0	0	0	20334	0	1870963	1093238	67986510000	67986510000	0	66036140000	65019540000	0	0	4646763000	0.07146718	11394	11394	0	663015	663015	0	255	0	0	0	0	0	0	0
"hg38"	"HG01066"	"1kGP WGS
long-read"	4243336	0	4243336	1	4243336	0	4021839	0	221497	0	0	0	10482	0	1270762	683654	85777310000	85777310000	0	83952970000	82842990000	0	0	5506400000	0.0664679	20215	20215	0	1043034	1043034	0	255	0	0	0	0	0	0	0
"hg38"	"HG01072"	"1kGP WGS
long-read"	3569399	0	3569399	1	3569399	0	3362054	0	207345	0	0	0	9765	0	1023257	627293	60162250000	60162250000	0	58700990000	57850360000	0	0	4041646000	0.0698638	16855	16855	0	754852	754852	0	255	0	0	0	0	0	0	0
"hg38"	"HG01073"	"1kGP WGS
long-read"	3597314	0	3597314	1	3597314	0	3380948	0	216366	0	0	0	13470	0	1008219	538703	53029160000	53029160000	0	51789360000	51076230000	0	0	3373164000	0.06604175	14741	14741	0	1024562	1024562	0	255	0	0	0	0	0	0	0
"hg38"	"HG01085"	"1kGP WGS
long-read"	6853231	0	6853231	1	6853231	0	6405785	0	447446	0	0	0	34476	0	2085808	1294663	55111160000	55111160000	0	52952120000	51984380000	0	0	3818985000	0.07346407	8042	8042	0	821467	821467	0	255	0	0	0	0	0	0	0
"hg38"	"HG01086"	"1kGP WGS
long-read"	6208099	0	6208099	1	6208099	0	5756699	0	451400	0	0	0	30645	0	1797508	1233583	36130080000	36130080000	0	34466290000	33809040000	0	0	3033365000	0.08972055	5820	5820	0	531141	531141	0	255	0	0	0	0	0	0	0
"hg38"	"HG01089"	"1kGP WGS
long-read"	5397752	0	5397752	1	5397752	0	5086646	0	311106	0	0	0	23249	0	1509804	916655	46699340000	46699340000	0	45066120000	44282870000	0	0	3618269000	0.0817081	8652	8652	0	770330	770330	0	255	0	0	0	0	0	0	0
"hg38"	"HG01101"	"1kGP WGS
long-read"	9723334	0	9723334	1	9723334	0	9184063	0	539271	0	0	0	50615	0	3208725	1307185	70887800000	70887800000	0	68495640000	67594650000	0	0	4919941000	0.07278596	7290	7290	0	648714	648714	0	255	0	0	0	0	0	0	0
"hg38"	"HG01102"	"1kGP WGS
long-read"	4576378	0	4576378	1	4576378	0	4311437	0	264941	0	0	0	16715	0	1477351	599906	38834540000	38834540000	0	37569620000	37061810000	0	0	3175337000	0.08567679	8486	8486	0	537802	537802	0	255	0	0	0	0	0	0	0
"hg38"	"HG01104"	"1kGP WGS
long-read"	5394864	0	5394864	1	5394864	0	5057255	0	337609	0	0	0	24643	0	1611719	1001018	41318800000	41318800000	0	40023160000	39489110000	0	0	2920140000	0.07394798	7659	7659	0	747710	747710	0	255	0	0	0	0	0	0	0
"hg38"	"HG01107"	"1kGP WGS
long-read"	7782919	0	7782919	1	7782919	0	7317028	0	465891	0	0	0	29609	0	2188916	1183889	70981800000	70981800000	0	68781670000	67673440000	0	0	5037229000	0.07443437	9120	9120	0	1002416	1002416	0	255	0	0	0	0	0	0	0
"hg38"	"HG01108"	"1kGP WGS
long-read"	7220061	0	7220061	1	7220061	0	6873903	0	346158	0	0	0	24317	0	1929740	935001	67268890000	67268890000	0	65598400000	64904630000	0	0	4901374000	0.07551656	9317	9317	0	862627	862627	0	255	0	0	0	0	0	0	0
"hg38"	"HG01119"	"1kGP WGS
long-read"	8467841	0	8467841	1	8467841	0	7937042	0	530799	0	0	0	29092	0	2513913	1636067	102472500000	102472500000	0	99606020000	98154100000	0	0	7816543000	0.07963543	12101	12101	0	648344	648344	0	255	0	0	0	0	0	0	0
"hg38"	"HG01121"	"1kGP WGS
long-read"	8263953	0	8263953	1	8263953	0	7604886	0	659067	0	0	0	45977	0	2454038	1213027	55383690000	55383690000	0	52462040000	51078020000	0	0	5744359000	0.1124624	6702	6702	0	384746	384746	0	255	0	0	0	0	0	0	0
"hg38"	"HG01124"	"1kGP WGS
long-read"	8275111	0	8275111	1	8275111	0	7835134	0	439977	0	0	0	29167	0	2206018	882316	75058010000	75058010000	0	73244590000	72357430000	0	0	5428714000	0.07502636	9070	9070	0	684506	684506	0	255	0	0	0	0	0	0	0
"hg38"	"HG01130"	"1kGP WGS
long-read"	5885106	0	5885106	1	5885106	0	5561446	0	323660	0	0	0	27257	0	1896503	992174	53633170000	53633170000	0	51751550000	50834290000	0	0	4135469000	0.08135195	9113	9113	0	355060	355060	0	255	0	0	0	0	0	0	0
"hg38"	"HG01131"	"1kGP WGS
long-read"	5994810	0	5994810	1	5994810	0	5650726	0	344084	0	0	0	27407	0	1725428	1119733	53876520000	53876520000	0	51766170000	50702730000	0	0	4401541000	0.08681072	8987	8987	0	1550915	1550915	0	255	0	0	0	0	0	0	0
"hg38"	"HG01133"	"1kGP WGS
long-read"	6049282	0	6049282	1	6049282	0	5742742	0	306540	0	0	0	30510	0	2031733	1211049	58232170000	58232170000	0	56377590000	55375470000	0	0	4305450000	0.07775015	9626	9626	0	1122549	1122549	0	255	0	0	0	0	0	0	0
"hg38"	"HG01134"	"1kGP WGS
long-read"	3421542	0	3421542	1	3421542	0	3189283	0	232259	0	0	0	6883	0	1027189	523414	60820700000	60820700000	0	58693300000	57484640000	0	0	4764249000	0.08287863	17776	17776	0	615610	615610	0	255	0	0	0	0	0	0	0
"hg38"	"HG01136"	"1kGP WGS
long-read"	2163386	0	2163386	1	2163386	0	2008082	0	155304	0	0	0	6863	0	690943	431926	47151690000	47151690000	0	45998580000	45376240000	0	0	3248325000	0.07158648	21795	21795	0	1023250	1023250	0	255	0	0	0	0	0	0	0
"hg38"	"HG01137"	"1kGP WGS
long-read"	2206994	0	2206994	1	2206994	0	2043119	0	163875	0	0	0	5390	0	637015	393237	43723630000	43723630000	0	42626680000	42065910000	0	0	3098529000	0.07365892	19811	19811	0	921410	921410	0	255	0	0	0	0	0	0	0
"hg38"	"HG01142"	"1kGP WGS
long-read"	2358936	0	2358936	1	2358936	0	2211669	0	147267	0	0	0	5088	0	696243	454227	50355340000	50355340000	0	49193800000	48494170000	0	0	3543901000	0.0730789	21347	21347	0	856369	856369	0	255	0	0	0	0	0	0	0
"hg38"	"HG01148"	"1kGP WGS
long-read"	5030672	0	5030672	1	5030672	0	4730971	0	299701	0	0	0	21138	0	1473644	688535	55217110000	55217110000	0	53871410000	53321520000	0	0	4488591000	0.08417973	10976	10976	0	531088	531088	0	255	0	0	0	0	0	0	0
"hg38"	"HG01167"	"1kGP WGS
long-read"	5883555	0	5883555	1	5883555	0	5562140	0	321415	0	0	0	24860	0	1855709	927435	48628620000	48628620000	0	47100170000	46452110000	0	0	3637733000	0.07831147	8265	8265	0	568210	568210	0	255	0	0	0	0	0	0	0
"hg38"	"HG01168"	"1kGP WGS
long-read"	7514652	0	7514652	1	7514652	0	7125823	0	388829	0	0	0	28803	0	1963780	1163243	60233120000	60233120000	0	58489220000	57580680000	0	0	3481899000	0.06046991	8015	8015	0	962223	962223	0	255	0	0	0	0	0	0	0
"hg38"	"HG01174"	"1kGP WGS
long-read"	4910143	0	4910143	1	4910143	0	4579213	0	330930	0	0	0	22732	0	1301560	689903	32689050000	32689050000	0	31510400000	30947270000	0	0	1929127000	0.06233593	6657	6657	0	476419	476419	0	255	0	0	0	0	0	0	0
"hg38"	"HG01187"	"1kGP WGS
long-read"	8441539	0	8441539	1	8441539	0	7939365	0	502174	0	0	0	41172	0	2320475	1038029	65019710000	65019710000	0	63130790000	62424090000	0	0	3784679000	0.06062849	7702	7702	0	1103470	1103470	0	255	0	0	0	0	0	0	0
"hg38"	"HG01188"	"1kGP WGS
long-read"	3999277	0	3999277	1	3999277	0	3798187	0	201090	0	0	0	19012	0	1192882	711663	41058600000	41058600000	0	40006420000	39247590000	0	0	2577501000	0.06567284	10267	10267	0	845287	845287	0	255	0	0	0	0	0	0	0
"hg38"	"HG01197"	"1kGP WGS
long-read"	5395198	0	5395198	1	5395198	0	5137832	0	257366	0	0	0	29437	0	1792492	983812	43735830000	43735830000	0	42571600000	41965410000	0	0	2574904000	0.06135777	8106	8106	0	642245	642245	0	255	0	0	0	0	0	0	0
"hg38"	"HG01198"	"1kGP WGS
long-read"	10101660	0	10101660	1	10101660	0	9508467	0	593189	0	0	0	51314	0	2941337	1864696	59340890000	59340890000	0	57386560000	56470390000	0	0	3631357000	0.06430551	5874	5874	0	1104708	1104708	0	255	0	0	0	0	0	0	0
"hg38"	"HG01241"	"1kGP WGS
long-read"	15580150	0	15580150	1	15580150	0	14745020	0	835127	0	0	0	96897	0	4797385	3067306	79298280000	79298280000	0	76571560000	75509900000	0	0	4557746000	0.06035959	5090	5090	0	865594	865594	0	255	0	0	0	0	0	0	0
"hg38"	"HG01242"	"1kGP WGS
long-read"	4423237	0	4423237	1	4423237	0	4219558	0	203679	0	0	0	10919	0	1262906	680922	62167720000	62167720000	0	60554250000	59651050000	0	0	4269329000	0.07157173	14055	14055	0	964396	964396	0	255	0	0	0	0	0	0	0
"hg38"	"HG01256"	"1kGP WGS
long-read"	3532425	0	3532425	1	3532425	0	3322525	0	209900	0	0	0	6574	0	1029354	623894	77082260000	77082260000	0	75029790000	73656620000	0	0	5512131000	0.07483552	21821	21821	0	1153367	1153367	0	255	0	0	0	0	0	0	0
"hg38"	"HG01257"	"1kGP WGS
long-read"	2683284	0	2683284	1	2683284	0	2489643	0	193641	0	0	0	5879	0	776924	371377	50134760000	50134760000	0	48344490000	47242490000	0	0	4244192000	0.08983844	18684	18684	0	372723	372723	0	255	0	0	0	0	0	0	0
"hg38"	"HG01258"	"1kGP WGS
long-read"	2803631	0	2803631	1	2803631	0	2659950	0	143681	0	0	0	8975	0	854111	446482	47390940000	47390940000	0	46112630000	45284370000	0	0	3154069000	0.06965028	16903	16903	0	1236487	1236487	0	255	0	0	0	0	0	0	0
"hg38"	"HG01259"	"1kGP WGS
long-read"	6595065	0	6595065	1	6595065	0	6138994	0	456071	0	0	0	22188	0	1970865	859467	79288250000	79288250000	0	76973220000	76120820000	0	0	6267748000	0.08233947	12022	12022	0	1170412	1170412	0	255	0	0	0	0	0	0	0
"hg38"	"HG01269"	"1kGP WGS
long-read"	2907786	0	2907786	1	2907786	0	2778049	0	129737	0	0	0	7542	0	812319	384223	42990910000	42990910000	0	41928170000	41313740000	0	0	3054305000	0.07392951	14785	14785	0	1420646	1420646	0	255	0	0	0	0	0	0	0
"hg38"	"HG01275"	"1kGP WGS
long-read"	3806641	0	3806641	1	3806641	0	3579963	0	226678	0	0	0	8961	0	1077182	600944	84000440000	84000440000	0	82021540000	80797660000	0	0	5599665000	0.06930479	22067	22067	0	1127356	1127356	0	255	0	0	0	0	0	0	0
"hg38"	"HG01278"	"1kGP WGS
long-read"	6127932	0	6127932	1	6127932	0	5812877	0	315055	0	0	0	12717	0	1803313	905630	111523400000	111523400000	0	108466600000	106533600000	0	0	7454617000	0.06997436	18199	18199	0	951404	951404	0	255	0	0	0	0	0	0	0
"hg38"	"HG01284"	"1kGP WGS
long-read"	3684901	0	3684901	1	3684901	0	3485687	0	199214	0	0	0	8114	0	1121810	475637	61854330000	61854330000	0	59793780000	58869070000	0	0	5018872000	0.08525482	16786	16786	0	847463	847463	0	255	0	0	0	0	0	0	0
"hg38"	"HG01286"	"1kGP WGS
long-read"	8379535	0	8379535	1	8379535	0	8001883	0	377652	0	0	0	40748	0	2606088	1338861	81701100000	81701100000	0	79695080000	78584550000	0	0	4796018000	0.06103003	9750	9750	0	821663	821663	0	255	0	0	0	0	0	0	0
"hg38"	"HG01302"	"1kGP WGS
long-read"	1202553	0	1202553	1	1202553	0	1156822	0	45731	0	0	0	6299	0	391128	245363	13155900000	13155900000	0	13007030000	12965560000	0	0	691512800	0.05333456	10940	10940	0	768786	768786	0	255	0	0	0	0	0	0	0
"hg38"	"HG01308"	"1kGP WGS
long-read"	479856	0	479856	1	479856	0	469026	0	10830	0	0	0	3326	0	141183	120007	4315629000	4315629000	0	4282254000	4257836000	0	0	234626800	0.0551047	8994	8994	0	549793	549793	0	255	0	0	0	0	0	0	0
"hg38"	"HG01311"	"1kGP WGS
long-read"	6644774	0	6644774	1	6644774	0	6336993	0	307781	0	0	0	33181	0	2065408	1355977	44851910000	44851910000	0	43647470000	43140310000	0	0	2395420000	0.05552627	6750	6750	0	1042951	1042951	0	255	0	0	0	0	0	0	0
"hg38"	"HG01341"	"1kGP WGS
long-read"	11807060	0	11807060	1	11807060	0	11100150	0	706909	0	0	0	46116	0	3614305	1919988	156650900000	156650900000	0	152656900000	150658500000	0	0	11176790000	0.0741862	13268	13268	0	976211	976211	0	255	0	0	0	0	0	0	0
